bit,information_gain,shapley,p_value_strength,dataset,trees,budget,selector
x3_b3,0.0,-672281384.546875,17179869184.0,heart-h,5,20000,random_node
x3_b4,0.0,-271590440.453125,17179869184.0,heart-h,5,20000,random_node
x4_b0,0.0,-497618334.84375,17179869184.0,heart-h,5,20000,random_node
x4_b1,0.0,-356104848.578125,17179869184.0,heart-h,5,20000,random_node
x4_b2,0.0,-505740239.421875,17179869184.0,heart-h,5,20000,random_node
x4_b3,0.0,-717116327.046875,17179869184.0,heart-h,5,20000,random_node
x4_b4,0.0,-246611442.484375,17179869184.0,heart-h,5,20000,random_node
x4_b5,0.0,-410539318.46875,17179869184.0,heart-h,5,20000,random_node
x5_b0,0.0,-269341194.9375,17179869184.0,heart-h,5,20000,random_node
x6_b0,0.0,-367294555.390625,17179869184.0,heart-h,5,20000,random_node
x7_b0,0.0,-531494773.703125,17179869184.0,heart-h,5,20000,random_node
x7_b1,0.0,-395988407.96875,17179869184.0,heart-h,5,20000,random_node
x7_b2,0.0,-421445104.734375,17179869184.0,heart-h,5,20000,random_node
x7_b3,0.0,-612208195.6875,17179869184.0,heart-h,5,20000,random_node
x7_b4,0.0,-1210128347.859375,17179869184.0,heart-h,5,20000,random_node
x8_b0,0.0,-627537044.5625,17179869184.0,heart-h,5,20000,random_node
x9_b0,0.0,-639762472.28125,17179869184.0,heart-h,5,20000,random_node
x9_b1,0.0,-1172947816.203125,17179869184.0,heart-h,5,20000,random_node
x9_b2,0.0,-208669567.46875,17179869184.0,heart-h,5,20000,random_node
x10_b0,0.0,-417354443.03125,17179869184.0,heart-h,5,20000,random_node
x10_b1,0.0,-681144125.265625,17179869184.0,heart-h,5,20000,random_node
x12_b0,0.0,-489908689.4375,17179869184.0,heart-h,5,20000,random_node
x12_b1,0.0,-336837263.828125,17179869184.0,heart-h,5,20000,random_node
x0_b0,0.0,-435211849.140625,17179869184.0,heart-h,5,20000,shapley
x0_b1,0.0,-744345153.328125,17179869184.0,heart-h,5,20000,shapley
x0_b2,0.0,-328152547.265625,17179869184.0,heart-h,5,20000,shapley
x0_b3,0.0,-587609030.546875,17179869184.0,heart-h,5,20000,shapley
x0_b4,0.0,-525630413.4375,17179869184.0,heart-h,5,20000,shapley
x1_b0,0.0,-493560131.21875,17179869184.0,heart-h,5,20000,shapley
x2_b0,0.0,-464779461.375,17179869184.0,heart-h,5,20000,shapley
x2_b1,0.0,-401686440.03125,17179869184.0,heart-h,5,20000,shapley
x3_b0,0.0,-536653761.125,17179869184.0,heart-h,5,20000,shapley
x3_b1,0.0,-221079682.46875,17179869184.0,heart-h,5,20000,shapley
x3_b2,0.0,-381496374.859375,17179869184.0,heart-h,5,20000,shapley
x3_b3,0.0,-672281384.546875,17179869184.0,heart-h,5,20000,shapley
x3_b4,0.0,-271590440.453125,17179869184.0,heart-h,5,20000,shapley
x4_b0,0.0,-497618334.84375,17179869184.0,heart-h,5,20000,shapley
x4_b1,0.0,-356104848.578125,17179869184.0,heart-h,5,20000,shapley
x4_b2,0.0,-505740239.421875,17179869184.0,heart-h,5,20000,shapley
x4_b3,0.0,-717116327.046875,17179869184.0,heart-h,5,20000,shapley
x4_b4,0.0,-246611442.484375,17179869184.0,heart-h,5,20000,shapley
x4_b5,0.0,-410539318.46875,17179869184.0,heart-h,5,20000,shapley
x5_b0,0.0,-269341194.9375,17179869184.0,heart-h,5,20000,shapley
x6_b0,0.0,-367294555.390625,17179869184.0,heart-h,5,20000,shapley
x7_b0,0.0,-531494773.703125,17179869184.0,heart-h,5,20000,shapley
x7_b1,0.0,-395988407.96875,17179869184.0,heart-h,5,20000,shapley
x7_b2,0.0,-421445104.734375,17179869184.0,heart-h,5,20000,shapley
x7_b3,0.0,-612208195.6875,17179869184.0,heart-h,5,20000,shapley
x7_b4,0.0,-1210128347.859375,17179869184.0,heart-h,5,20000,shapley
x8_b0,0.0,-627537044.5625,17179869184.0,heart-h,5,20000,shapley
x9_b0,0.0,-639762472.28125,17179869184.0,heart-h,5,20000,shapley
x9_b1,0.0,-1172947816.203125,17179869184.0,heart-h,5,20000,shapley
x9_b2,0.0,-208669567.46875,17179869184.0,heart-h,5,20000,shapley
x10_b0,0.0,-417354443.03125,17179869184.0,heart-h,5,20000,shapley
x10_b1,0.0,-681144125.265625,17179869184.0,heart-h,5,20000,shapley
x12_b0,0.0,-489908689.4375,17179869184.0,heart-h,5,20000,shapley
x12_b1,0.0,-336837263.828125,17179869184.0,heart-h,5,20000,shapley
x0_b0,0.0,-777126405599.4531,35184372088832.0,heart-sa,10,20000,info_gain
x0_b1,0.0,-1013996734584.4062,35184372088832.0,heart-sa,10,20000,info_gain
x0_b2,0.0,-981630295039.0938,35184372088832.0,heart-sa,10,20000,info_gain
x0_b3,0.0,-797440897002.2188,35184372088832.0,heart-sa,10,20000,info_gain
x0_b4,0.0,-319468942398.65625,35184372088832.0,heart-sa,10,20000,info_gain
x0_b5,0.0,-493363995649.84375,35184372088832.0,heart-sa,10,20000,info_gain
x1_b0,0.0,-1164705253052.1875,35184372088832.0,heart-sa,10,20000,info_gain
x1_b1,0.0,-456727637321.78125,35184372088832.0,heart-sa,10,20000,info_gain
x1_b2,0.0,-991297472997.328,35184372088832.0,heart-sa,10,20000,info_gain
x1_b3,0.0,-484181771827.2969,35184372088832.0,heart-sa,10,20000,info_gain
x1_b4,0.0,-1024426018886.6562,35184372088832.0,heart-sa,10,20000,info_gain
x1_b5,0.0,-432842390341.9375,35184372088832.0,heart-sa,10,20000,info_gain
x2_b0,0.0,-365424394140.34375,35184372088832.0,heart-sa,10,20000,info_gain
x2_b1,0.0,-1283195909777.078,35184372088832.0,heart-sa,10,20000,info_gain
x2_b2,0.0,-1128735590379.9688,35184372088832.0,heart-sa,10,20000,info_gain
x2_b3,0.0,-901609854539.422,35184372088832.0,heart-sa,10,20000,info_gain
x2_b4,0.0,-278820286289.5,35184372088832.0,heart-sa,10,20000,info_gain
x2_b5,0.0,-1143820351554.0156,35184372088832.0,heart-sa,10,20000,info_gain
x3_b0,0.0,-401734091846.9219,35184372088832.0,heart-sa,10,20000,info_gain
x3_b1,0.0,-655785764325.8438,35184372088832.0,heart-sa,10,20000,info_gain
x3_b2,0.0,-881454957693.25,35184372088832.0,heart-sa,10,20000,info_gain
x3_b3,0.0,-324880435929.71875,35184372088832.0,heart-sa,10,20000,info_gain
x3_b4,0.0,-470418949822.09375,35184372088832.0,heart-sa,10,20000,info_gain
x3_b5,0.0,-1114767444076.8438,35184372088832.0,heart-sa,10,20000,info_gain
x4_b0,0.0,-584799253007.375,35184372088832.0,heart-sa,10,20000,info_gain
x5_b0,0.0,-861779147502.6875,35184372088832.0,heart-sa,10,20000,info_gain
x5_b1,0.0,-790839239384.5156,35184372088832.0,heart-sa,10,20000,info_gain
x5_b2,0.0,-219674410890.125,35184372088832.0,heart-sa,10,20000,info_gain
x5_b3,0.0,-612310298369.1406,35184372088832.0,heart-sa,10,20000,info_gain
x5_b4,0.0,-472663747732.6406,35184372088832.0,heart-sa,10,20000,info_gain
x6_b0,0.0,-1134882144244.75,35184372088832.0,heart-sa,10,20000,info_gain
x6_b1,0.0,-768972184343.6562,35184372088832.0,heart-sa,10,20000,info_gain
x6_b2,0.0,-887967642381.4688,35184372088832.0,heart-sa,10,20000,info_gain
x6_b3,0.0,-365250240158.28125,35184372088832.0,heart-sa,10,20000,info_gain
x6_b4,0.0,-833671254059.4375,35184372088832.0,heart-sa,10,20000,info_gain
x7_b0,0.0,-526166908946.6094,35184372088832.0,heart-sa,10,20000,info_gain
x7_b1,0.0,-1088846448523.7968,35184372088832.0,heart-sa,10,20000,info_gain
x7_b2,0.0,-984666126105.0468,35184372088832.0,heart-sa,10,20000,info_gain
x7_b3,0.0,-658074717875.4688,35184372088832.0,heart-sa,10,20000,info_gain
x7_b4,0.0,-1735819706670.3906,35184372088832.0,heart-sa,10,20000,info_gain
x8_b0,0.0,-306007847466.875,35184372088832.0,heart-sa,10,20000,info_gain
x8_b1,0.0,-954522096529.8594,35184372088832.0,heart-sa,10,20000,info_gain
x8_b2,0.0,-1693704059044.2031,35184372088832.0,heart-sa,10,20000,info_gain
x8_b3,0.0,-768722458546.8125,35184372088832.0,heart-sa,10,20000,info_gain
x8_b4,0.0,-1047176311972.0,35184372088832.0,heart-sa,10,20000,info_gain
x0_b0,0.0,-777126405599.4531,35184372088832.0,heart-sa,10,20000,modal
x0_b1,0.0,-1013996734584.4062,35184372088832.0,heart-sa,10,20000,modal
x0_b2,0.0,-981630295039.0938,35184372088832.0,heart-sa,10,20000,modal
x0_b3,0.0,-797440897002.2188,35184372088832.0,heart-sa,10,20000,modal
x0_b4,0.0,-319468942398.65625,35184372088832.0,heart-sa,10,20000,modal
x0_b5,0.0,-493363995649.84375,35184372088832.0,heart-sa,10,20000,modal
x1_b0,0.0,-1164705253052.1875,35184372088832.0,heart-sa,10,20000,modal
x1_b1,0.0,-456727637321.78125,35184372088832.0,heart-sa,10,20000,modal
x1_b2,0.0,-991297472997.328,35184372088832.0,heart-sa,10,20000,modal
x1_b3,0.0,-484181771827.2969,35184372088832.0,heart-sa,10,20000,modal
x1_b4,0.0,-1024426018886.6562,35184372088832.0,heart-sa,10,20000,modal
x1_b5,0.0,-432842390341.9375,35184372088832.0,heart-sa,10,20000,modal
x2_b0,0.0,-365424394140.34375,35184372088832.0,heart-sa,10,20000,modal
x2_b1,0.0,-1283195909777.078,35184372088832.0,heart-sa,10,20000,modal
x2_b2,0.0,-1128735590379.9688,35184372088832.0,heart-sa,10,20000,modal
x2_b3,0.0,-901609854539.422,35184372088832.0,heart-sa,10,20000,modal
x2_b4,0.0,-278820286289.5,35184372088832.0,heart-sa,10,20000,modal
x2_b5,0.0,-1143820351554.0156,35184372088832.0,heart-sa,10,20000,modal
x3_b0,0.0,-401734091846.9219,35184372088832.0,heart-sa,10,20000,modal
x3_b1,0.0,-655785764325.8438,35184372088832.0,heart-sa,10,20000,modal
x3_b2,0.0,-881454957693.25,35184372088832.0,heart-sa,10,20000,modal
x3_b3,0.0,-324880435929.71875,35184372088832.0,heart-sa,10,20000,modal
x3_b4,0.0,-470418949822.09375,35184372088832.0,heart-sa,10,20000,modal
x3_b5,0.0,-1114767444076.8438,35184372088832.0,heart-sa,10,20000,modal
x4_b0,0.0,-584799253007.375,35184372088832.0,heart-sa,10,20000,modal
x5_b0,0.0,-861779147502.6875,35184372088832.0,heart-sa,10,20000,modal
x5_b1,0.0,-790839239384.5156,35184372088832.0,heart-sa,10,20000,modal
x5_b2,0.0,-219674410890.125,35184372088832.0,heart-sa,10,20000,modal
x5_b3,0.0,-612310298369.1406,35184372088832.0,heart-sa,10,20000,modal
x5_b4,0.0,-472663747732.6406,35184372088832.0,heart-sa,10,20000,modal
x6_b0,0.0,-1134882144244.75,35184372088832.0,heart-sa,10,20000,modal
x6_b1,0.0,-768972184343.6562,35184372088832.0,heart-sa,10,20000,modal
x6_b2,0.0,-887967642381.4688,35184372088832.0,heart-sa,10,20000,modal
x6_b3,0.0,-365250240158.28125,35184372088832.0,heart-sa,10,20000,modal
x6_b4,0.0,-833671254059.4375,35184372088832.0,heart-sa,10,20000,modal
x7_b0,0.0,-526166908946.6094,35184372088832.0,heart-sa,10,20000,modal
x7_b1,0.0,-1088846448523.7968,35184372088832.0,heart-sa,10,20000,modal
x7_b2,0.0,-984666126105.0468,35184372088832.0,heart-sa,10,20000,modal
x7_b3,0.0,-658074717875.4688,35184372088832.0,heart-sa,10,20000,modal
x7_b4,0.0,-1735819706670.3906,35184372088832.0,heart-sa,10,20000,modal
x8_b0,0.0,-306007847466.875,35184372088832.0,heart-sa,10,20000,modal
x8_b1,0.0,-954522096529.8594,35184372088832.0,heart-sa,10,20000,modal
x8_b2,0.0,-1693704059044.2031,35184372088832.0,heart-sa,10,20000,modal
x8_b3,0.0,-768722458546.8125,35184372088832.0,heart-sa,10,20000,modal
x8_b4,0.0,-1047176311972.0,35184372088832.0,heart-sa,10,20000,modal
x0_b0,0.0,-777126405599.4531,35184372088832.0,heart-sa,10,20000,p_value
x0_b1,0.0,-1013996734584.4062,35184372088832.0,heart-sa,10,20000,p_value
x0_b2,0.0,-981630295039.0938,35184372088832.0,heart-sa,10,20000,p_value
x0_b3,0.0,-797440897002.2188,35184372088832.0,heart-sa,10,20000,p_value
x0_b4,0.0,-319468942398.65625,35184372088832.0,heart-sa,10,20000,p_value
x0_b5,0.0,-493363995649.84375,35184372088832.0,heart-sa,10,20000,p_value
x1_b0,0.0,-1164705253052.1875,35184372088832.0,heart-sa,10,20000,p_value
x1_b1,0.0,-456727637321.78125,35184372088832.0,heart-sa,10,20000,p_value
x1_b2,0.0,-991297472997.328,35184372088832.0,heart-sa,10,20000,p_value
x1_b3,0.0,-484181771827.2969,35184372088832.0,heart-sa,10,20000,p_value
x1_b4,0.0,-1024426018886.6562,35184372088832.0,heart-sa,10,20000,p_value
x1_b5,0.0,-432842390341.9375,35184372088832.0,heart-sa,10,20000,p_value
x2_b0,0.0,-365424394140.34375,35184372088832.0,heart-sa,10,20000,p_value
x2_b1,0.0,-1283195909777.078,35184372088832.0,heart-sa,10,20000,p_value
x2_b2,0.0,-1128735590379.9688,35184372088832.0,heart-sa,10,20000,p_value
x2_b3,0.0,-901609854539.422,35184372088832.0,heart-sa,10,20000,p_value
x2_b4,0.0,-278820286289.5,35184372088832.0,heart-sa,10,20000,p_value
x2_b5,0.0,-1143820351554.0156,35184372088832.0,heart-sa,10,20000,p_value
x3_b0,0.0,-401734091846.9219,35184372088832.0,heart-sa,10,20000,p_value
x3_b1,0.0,-655785764325.8438,35184372088832.0,heart-sa,10,20000,p_value
x3_b2,0.0,-881454957693.25,35184372088832.0,heart-sa,10,20000,p_value
x3_b3,0.0,-324880435929.71875,35184372088832.0,heart-sa,10,20000,p_value
x3_b4,0.0,-470418949822.09375,35184372088832.0,heart-sa,10,20000,p_value
x3_b5,0.0,-1114767444076.8438,35184372088832.0,heart-sa,10,20000,p_value
x4_b0,0.0,-584799253007.375,35184372088832.0,heart-sa,10,20000,p_value
x5_b0,0.0,-861779147502.6875,35184372088832.0,heart-sa,10,20000,p_value
x5_b1,0.0,-790839239384.5156,35184372088832.0,heart-sa,10,20000,p_value
x5_b2,0.0,-219674410890.125,35184372088832.0,heart-sa,10,20000,p_value
x5_b3,0.0,-612310298369.1406,35184372088832.0,heart-sa,10,20000,p_value
x5_b4,0.0,-472663747732.6406,35184372088832.0,heart-sa,10,20000,p_value
x6_b0,0.0,-1134882144244.75,35184372088832.0,heart-sa,10,20000,p_value
x6_b1,0.0,-768972184343.6562,35184372088832.0,heart-sa,10,20000,p_value
x6_b2,0.0,-887967642381.4688,35184372088832.0,heart-sa,10,20000,p_value
x6_b3,0.0,-365250240158.28125,35184372088832.0,heart-sa,10,20000,p_value
x6_b4,0.0,-833671254059.4375,35184372088832.0,heart-sa,10,20000,p_value
x7_b0,0.0,-526166908946.6094,35184372088832.0,heart-sa,10,20000,p_value
x7_b1,0.0,-1088846448523.7968,35184372088832.0,heart-sa,10,20000,p_value
x7_b2,0.0,-984666126105.0468,35184372088832.0,heart-sa,10,20000,p_value
x7_b3,0.0,-658074717875.4688,35184372088832.0,heart-sa,10,20000,p_value
x7_b4,0.0,-1735819706670.3906,35184372088832.0,heart-sa,10,20000,p_value
x8_b0,0.0,-306007847466.875,35184372088832.0,heart-sa,10,20000,p_value
x8_b1,0.0,-954522096529.8594,35184372088832.0,heart-sa,10,20000,p_value
x8_b2,0.0,-1693704059044.2031,35184372088832.0,heart-sa,10,20000,p_value
x8_b3,0.0,-768722458546.8125,35184372088832.0,heart-sa,10,20000,p_value
x8_b4,0.0,-1047176311972.0,35184372088832.0,heart-sa,10,20000,p_value
x0_b0,0.0,-777126405599.4531,35184372088832.0,heart-sa,5,20000,info_gain
x0_b1,0.0,-1013996734584.4062,35184372088832.0,heart-sa,5,20000,info_gain
x0_b2,0.0,-981630295039.0938,35184372088832.0,heart-sa,5,20000,info_gain
x0_b3,0.0,-797440897002.2188,35184372088832.0,heart-sa,5,20000,info_gain
x0_b4,0.0,-319468942398.65625,35184372088832.0,heart-sa,5,20000,info_gain
x0_b5,0.0,-493363995649.84375,35184372088832.0,heart-sa,5,20000,info_gain
x1_b0,0.0,-1164705253052.1875,35184372088832.0,heart-sa,5,20000,info_gain
x1_b1,0.0,-456727637321.78125,35184372088832.0,heart-sa,5,20000,info_gain
x1_b2,0.0,-991297472997.328,35184372088832.0,heart-sa,5,20000,info_gain
x1_b3,0.0,-484181771827.2969,35184372088832.0,heart-sa,5,20000,info_gain
x1_b4,0.0,-1024426018886.6562,35184372088832.0,heart-sa,5,20000,info_gain
x1_b5,0.0,-432842390341.9375,35184372088832.0,heart-sa,5,20000,info_gain
x2_b0,0.0,-365424394140.34375,35184372088832.0,heart-sa,5,20000,info_gain
x2_b1,0.0,-1283195909777.078,35184372088832.0,heart-sa,5,20000,info_gain
x2_b2,0.0,-1128735590379.9688,35184372088832.0,heart-sa,5,20000,info_gain
x2_b3,0.0,-901609854539.422,35184372088832.0,heart-sa,5,20000,info_gain
x2_b4,0.0,-278820286289.5,35184372088832.0,heart-sa,5,20000,info_gain
x2_b5,0.0,-1143820351554.0156,35184372088832.0,heart-sa,5,20000,info_gain
x3_b0,0.0,-401734091846.9219,35184372088832.0,heart-sa,5,20000,info_gain
x3_b1,0.0,-655785764325.8438,35184372088832.0,heart-sa,5,20000,info_gain
x3_b2,0.0,-881454957693.25,35184372088832.0,heart-sa,5,20000,info_gain
x3_b3,0.0,-324880435929.71875,35184372088832.0,heart-sa,5,20000,info_gain
x3_b4,0.0,-470418949822.09375,35184372088832.0,heart-sa,5,20000,info_gain
x3_b5,0.0,-1114767444076.8438,35184372088832.0,heart-sa,5,20000,info_gain
x4_b0,0.0,-584799253007.375,35184372088832.0,heart-sa,5,20000,info_gain
x5_b0,0.0,-861779147502.6875,35184372088832.0,heart-sa,5,20000,info_gain
x5_b1,0.0,-790839239384.5156,35184372088832.0,heart-sa,5,20000,info_gain
x5_b2,0.0,-219674410890.125,35184372088832.0,heart-sa,5,20000,info_gain
x5_b3,0.0,-612310298369.1406,35184372088832.0,heart-sa,5,20000,info_gain
x5_b4,0.0,-472663747732.6406,35184372088832.0,heart-sa,5,20000,info_gain
x6_b0,0.0,-1134882144244.75,35184372088832.0,heart-sa,5,20000,info_gain
x6_b1,0.0,-768972184343.6562,35184372088832.0,heart-sa,5,20000,info_gain
x6_b2,0.0,-887967642381.4688,35184372088832.0,heart-sa,5,20000,info_gain
x6_b3,0.0,-365250240158.28125,35184372088832.0,heart-sa,5,20000,info_gain
x6_b4,0.0,-833671254059.4375,35184372088832.0,heart-sa,5,20000,info_gain
x7_b0,0.0,-526166908946.6094,35184372088832.0,heart-sa,5,20000,info_gain
x7_b1,0.0,-1088846448523.7968,35184372088832.0,heart-sa,5,20000,info_gain
x7_b2,0.0,-984666126105.0468,35184372088832.0,heart-sa,5,20000,info_gain
x7_b3,0.0,-658074717875.4688,35184372088832.0,heart-sa,5,20000,info_gain
x7_b4,0.0,-1735819706670.3906,35184372088832.0,heart-sa,5,20000,info_gain
x8_b0,0.0,-306007847466.875,35184372088832.0,heart-sa,5,20000,info_gain
x8_b1,0.0,-954522096529.8594,35184372088832.0,heart-sa,5,20000,info_gain
x8_b2,0.0,-1693704059044.2031,35184372088832.0,heart-sa,5,20000,info_gain
x8_b3,0.0,-768722458546.8125,35184372088832.0,heart-sa,5,20000,info_gain
x8_b4,0.0,-1047176311972.0,35184372088832.0,heart-sa,5,20000,info_gain
x0_b0,0.0,-777126405599.4531,35184372088832.0,heart-sa,5,20000,modal
x0_b1,0.0,-1013996734584.4062,35184372088832.0,heart-sa,5,20000,modal
x0_b2,0.0,-981630295039.0938,35184372088832.0,heart-sa,5,20000,modal
x0_b3,0.0,-797440897002.2188,35184372088832.0,heart-sa,5,20000,modal
x0_b4,0.0,-319468942398.65625,35184372088832.0,heart-sa,5,20000,modal
x0_b5,0.0,-493363995649.84375,35184372088832.0,heart-sa,5,20000,modal
x1_b0,0.0,-1164705253052.1875,35184372088832.0,heart-sa,5,20000,modal
x1_b1,0.0,-456727637321.78125,35184372088832.0,heart-sa,5,20000,modal
x1_b2,0.0,-991297472997.328,35184372088832.0,heart-sa,5,20000,modal
x1_b3,0.0,-484181771827.2969,35184372088832.0,heart-sa,5,20000,modal
x1_b4,0.0,-1024426018886.6562,35184372088832.0,heart-sa,5,20000,modal
x1_b5,0.0,-432842390341.9375,35184372088832.0,heart-sa,5,20000,modal
x2_b0,0.0,-365424394140.34375,35184372088832.0,heart-sa,5,20000,modal
x2_b1,0.0,-1283195909777.078,35184372088832.0,heart-sa,5,20000,modal
x2_b2,0.0,-1128735590379.9688,35184372088832.0,heart-sa,5,20000,modal
x2_b3,0.0,-901609854539.422,35184372088832.0,heart-sa,5,20000,modal
x2_b4,0.0,-278820286289.5,35184372088832.0,heart-sa,5,20000,modal
x2_b5,0.0,-1143820351554.0156,35184372088832.0,heart-sa,5,20000,modal
x3_b0,0.0,-401734091846.9219,35184372088832.0,heart-sa,5,20000,modal
x3_b1,0.0,-655785764325.8438,35184372088832.0,heart-sa,5,20000,modal
x3_b2,0.0,-881454957693.25,35184372088832.0,heart-sa,5,20000,modal
x3_b3,0.0,-324880435929.71875,35184372088832.0,heart-sa,5,20000,modal
x3_b4,0.0,-470418949822.09375,35184372088832.0,heart-sa,5,20000,modal
x3_b5,0.0,-1114767444076.8438,35184372088832.0,heart-sa,5,20000,modal
x4_b0,0.0,-584799253007.375,35184372088832.0,heart-sa,5,20000,modal
x5_b0,0.0,-861779147502.6875,35184372088832.0,heart-sa,5,20000,modal
x5_b1,0.0,-790839239384.5156,35184372088832.0,heart-sa,5,20000,modal
x5_b2,0.0,-219674410890.125,35184372088832.0,heart-sa,5,20000,modal
x5_b3,0.0,-612310298369.1406,35184372088832.0,heart-sa,5,20000,modal
x5_b4,0.0,-472663747732.6406,35184372088832.0,heart-sa,5,20000,modal
x6_b0,0.0,-1134882144244.75,35184372088832.0,heart-sa,5,20000,modal
x6_b1,0.0,-768972184343.6562,35184372088832.0,heart-sa,5,20000,modal
x6_b2,0.0,-887967642381.4688,35184372088832.0,heart-sa,5,20000,modal
x6_b3,0.0,-365250240158.28125,35184372088832.0,heart-sa,5,20000,modal
x6_b4,0.0,-833671254059.4375,35184372088832.0,heart-sa,5,20000,modal
x7_b0,0.0,-526166908946.6094,35184372088832.0,heart-sa,5,20000,modal
x7_b1,0.0,-1088846448523.7968,35184372088832.0,heart-sa,5,20000,modal
x7_b2,0.0,-984666126105.0468,35184372088832.0,heart-sa,5,20000,modal
x7_b3,0.0,-658074717875.4688,35184372088832.0,heart-sa,5,20000,modal
x7_b4,0.0,-1735819706670.3906,35184372088832.0,heart-sa,5,20000,modal
x8_b0,0.0,-306007847466.875,35184372088832.0,heart-sa,5,20000,modal
x8_b1,0.0,-954522096529.8594,35184372088832.0,heart-sa,5,20000,modal
x8_b2,0.0,-1693704059044.2031,35184372088832.0,heart-sa,5,20000,modal
x8_b3,0.0,-768722458546.8125,35184372088832.0,heart-sa,5,20000,modal
x8_b4,0.0,-1047176311972.0,35184372088832.0,heart-sa,5,20000,modal
x0_b0,0.0,-777126405599.4531,35184372088832.0,heart-sa,5,20000,p_value
x0_b1,0.0,-1013996734584.4062,35184372088832.0,heart-sa,5,20000,p_value
x0_b2,0.0,-981630295039.0938,35184372088832.0,heart-sa,5,20000,p_value
x0_b3,0.0,-797440897002.2188,35184372088832.0,heart-sa,5,20000,p_value
x0_b4,0.0,-319468942398.65625,35184372088832.0,heart-sa,5,20000,p_value
x0_b5,0.0,-493363995649.84375,35184372088832.0,heart-sa,5,20000,p_value
x1_b0,0.0,-1164705253052.1875,35184372088832.0,heart-sa,5,20000,p_value
x1_b1,0.0,-456727637321.78125,35184372088832.0,heart-sa,5,20000,p_value
x1_b2,0.0,-991297472997.328,35184372088832.0,heart-sa,5,20000,p_value
x1_b3,0.0,-484181771827.2969,35184372088832.0,heart-sa,5,20000,p_value
x1_b4,0.0,-1024426018886.6562,35184372088832.0,heart-sa,5,20000,p_value
x1_b5,0.0,-432842390341.9375,35184372088832.0,heart-sa,5,20000,p_value
x2_b0,0.0,-365424394140.34375,35184372088832.0,heart-sa,5,20000,p_value
x2_b1,0.0,-1283195909777.078,35184372088832.0,heart-sa,5,20000,p_value
x2_b2,0.0,-1128735590379.9688,35184372088832.0,heart-sa,5,20000,p_value
x2_b3,0.0,-901609854539.422,35184372088832.0,heart-sa,5,20000,p_value
x2_b4,0.0,-278820286289.5,35184372088832.0,heart-sa,5,20000,p_value
x2_b5,0.0,-1143820351554.0156,35184372088832.0,heart-sa,5,20000,p_value
x3_b0,0.0,-401734091846.9219,35184372088832.0,heart-sa,5,20000,p_value
x3_b1,0.0,-655785764325.8438,35184372088832.0,heart-sa,5,20000,p_value
x3_b2,0.0,-881454957693.25,35184372088832.0,heart-sa,5,20000,p_value
x3_b3,0.0,-324880435929.71875,35184372088832.0,heart-sa,5,20000,p_value
x3_b4,0.0,-470418949822.09375,35184372088832.0,heart-sa,5,20000,p_value
x3_b5,0.0,-1114767444076.8438,35184372088832.0,heart-sa,5,20000,p_value
x4_b0,0.0,-584799253007.375,35184372088832.0,heart-sa,5,20000,p_value
x5_b0,0.0,-861779147502.6875,35184372088832.0,heart-sa,5,20000,p_value
x5_b1,0.0,-790839239384.5156,35184372088832.0,heart-sa,5,20000,p_value
x5_b2,0.0,-219674410890.125,35184372088832.0,heart-sa,5,20000,p_value
x5_b3,0.0,-612310298369.1406,35184372088832.0,heart-sa,5,20000,p_value
x5_b4,0.0,-472663747732.6406,35184372088832.0,heart-sa,5,20000,p_value
x6_b0,0.0,-1134882144244.75,35184372088832.0,heart-sa,5,20000,p_value
x6_b1,0.0,-768972184343.6562,35184372088832.0,heart-sa,5,20000,p_value
x6_b2,0.0,-887967642381.4688,35184372088832.0,heart-sa,5,20000,p_value
x6_b3,0.0,-365250240158.28125,35184372088832.0,heart-sa,5,20000,p_value
x6_b4,0.0,-833671254059.4375,35184372088832.0,heart-sa,5,20000,p_value
x7_b0,0.0,-526166908946.6094,35184372088832.0,heart-sa,5,20000,p_value
x7_b1,0.0,-1088846448523.7968,35184372088832.0,heart-sa,5,20000,p_value
x7_b2,0.0,-984666126105.0468,35184372088832.0,heart-sa,5,20000,p_value
x7_b3,0.0,-658074717875.4688,35184372088832.0,heart-sa,5,20000,p_value
x7_b4,0.0,-1735819706670.3906,35184372088832.0,heart-sa,5,20000,p_value
x8_b0,0.0,-306007847466.875,35184372088832.0,heart-sa,5,20000,p_value
x8_b1,0.0,-954522096529.8594,35184372088832.0,heart-sa,5,20000,p_value
x8_b2,0.0,-1693704059044.2031,35184372088832.0,heart-sa,5,20000,p_value
x8_b3,0.0,-768722458546.8125,35184372088832.0,heart-sa,5,20000,p_value
x8_b4,0.0,-1047176311972.0,35184372088832.0,heart-sa,5,20000,p_value
x0_b0,0.0,-777126405599.4531,35184372088832.0,heart-sa,5,20000,random_node
x0_b1,0.0,-1013996734584.4062,35184372088832.0,heart-sa,5,20000,random_node
x0_b2,0.0,-981630295039.0938,35184372088832.0,heart-sa,5,20000,random_node
x0_b3,0.0,-797440897002.2188,35184372088832.0,heart-sa,5,20000,random_node
x0_b4,0.0,-319468942398.65625,35184372088832.0,heart-sa,5,20000,random_node
x0_b5,0.0,-493363995649.84375,35184372088832.0,heart-sa,5,20000,random_node
x1_b0,0.0,-1164705253052.1875,35184372088832.0,heart-sa,5,20000,random_node
x1_b1,0.0,-456727637321.78125,35184372088832.0,heart-sa,5,20000,random_node
x1_b2,0.0,-991297472997.328,35184372088832.0,heart-sa,5,20000,random_node
